Timestamp,Age ,   Gender  ,  Marital Status:  ,"  Type of Family:   
(Nuclear family = just your mom dad, sibiling and you)",  Family Size: (including yourself),  Education Level:  ,  Occupation  ,  Family Annual Income :  ,"  Number of earning members in the family?  
(Including you)","With whom do you usually spend your most of the Leisure time with? 
(Leisure time - time when you are not working or occupied; free time)",What are the reasons for the same? (You can select multiple options)  ,TRAVEL,JOB_STUDY,HOUSEWORK,CALLING,CareOfHealth,MEALS,SOCIALMEDIA,SLEEP,ENTERTAINMENT,LEISURETIME,What activities you go through in a regular day? (You can select multiple options),What do you prefer to do in your leisure (free) time? (You can select multiple options),Your Attitude Toward Life,Mental Stability ,Time management,Passion for Living (an energy source for living an inspired life that is driven by purposeful action  ),Difficult Interactions (Can't communicate with people precisely),Healthy Life ( LOWERS THE RISK of being seriously ill ),Fullfill your enjoyments,"Daily Struggle ( to try very hard to do, achieve your goals)","Social Neighbourhood ( Networks provide sociability, social support, and social capital to their members )",Weekend satisfaction (great satisfaction with your weekend activities ),Promptness (doing things without delay or at the appropriate time.),"Transport facilities (Train, Bus, Rikshaw, etc)",Environment in your Locality / Area,"Unorthodox family ( not conforming to rules, traditions, or modes of conduct )",Sufficient Resources (sufficient material and financial resources available),Fulfilment of desires ( completion or achievement ),High Expectations towards life ,Work / Study Environment ,Have you ever considered making improvements to your daily routine ?,"Then why do you want OR don't you want to improve your daily routine?
(SHORT ANSWER)",Total_Activity_Hours_Final
11/26/2023 18:57:49,25,Male,Single,Nuclear,3,Graduate,Private Sector,3-6 lakh,2,Family,"Reduce Anxiety, Quality Time (for some enjoyment), Privacy (just your alone time)",3.52,7.61,0.95,0.95,0.48,0.48,0.48,5.72,1.91,1.91,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Spiritual Activity, Studying, Reading Books, Grocery Shopping, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Gardening","Social Media, Family Time, Learning new things, Reading Books, Playing Outdoor games, Personality Development, Creative Work (Crafting, Photography, etc), Just Relaxing (Resting), Social Activities, Go for a walk",3,3,2,4,3,2,4,4,3,3,3,4,3,4,3,4,3,4,No,Satisfied with current lifestyle ,24
11/26/2023 19:01:08,24,Male,Single,Joint,4,Graduate,Business,3-6 lakh,2,Alone,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Moral Support (encouragement that you give to somebody who is nervous or worried)",3.19,6.15,2.05,0.41,0.51,1.02,2.05,6.15,0.41,2.05,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Job / Work, Grocery Shopping, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap, Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Family Time, Gardening, Technolgy (Gadgets, Programming, etc)","Social Media, Family Time, Learning new things, Hangout with friends, Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc), Just Relaxing (Resting), Shopping, Social Activities, Part time work, Writing, Swimming, Volunteering",2,2,3,4,3,2,3,5,4,2,3,4,4,5,2,3,4,3,No,Busy schedule don't have much time for that,24
11/26/2023 19:03:27,23,Female,Married,Joint,3,Post Graduate,Private Sector,6-9 lakh,3,Colleagues,"Refresh Mood, Quality Time (for some enjoyment), Privacy (just your alone time)",2.88,6.72,0.96,1.92,0,0.96,1.92,5.76,0.96,1.92,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Cooking, Personal Hygiene, Idle Time, Animal Care, Review Goals, Shopping (Clothes, Electronics, etc), Volunteer Work or Community Involvement, Creative Activities (Writing, Crafting, Photography, etc), Gardening","Social Media, Sleeping, Family Time, Hangout with friends, Reading Books, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc), Just Relaxing (Resting), Social Activities, Part time work",3,4,3,3,4,4,3,5,3,4,4,4,3,4,3,3,4,4,No,I didn't want to improve lazy,24
11/27/2023 15:34:47,38,Female,Married,Joint,4,Graduate,Business,12-15 lakh,2,Family,"Reduce Anxiety, Quality Time (for some enjoyment), Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried)",3.14,7.59,0.95,0.95,0.95,1.9,0.95,6.64,0.47,0.47,"Travel, Reading Newspaper, Studying, Grocery Shopping, Animal Care, Power Nap, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Gardening, Networking (Attending Social or Professional Events), Technolgy (Gadgets, Programming, etc)","Social Media, Family Time, Learning new things, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Creative Work (Crafting, Photography, etc), Long Drive, Shopping, Chatting, Writing, Go for a walk, Volunteering",3,2,2,3,4,3,4,3,2,3,4,4,3,3,4,3,4,3,Yes,To boost my efficiency and effectiveness ,24
11/27/2023 15:48:04,35,Female,Married,Joint,5,Graduate,Public Sector(Government sector),12-15 lakh,4,Partner,"Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation, To Chill and relax",0.93,8.03,0.5,1,2.01,2.01,0.5,7.02,0.5,1.5,"Use Mobile, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Reading Books, Job / Work, Cooking, Personal Hygiene, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Review Goals, Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Creative Activities (Writing, Crafting, Photography, etc), Family Time, Networking (Attending Social or Professional Events), Technolgy (Gadgets, Programming, etc), learning new things and hobbies","Sleeping, Learning new things, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc), Just Relaxing (Resting), Shopping, Chatting, Part time work, Writing, Go for a walk, Volunteering",3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,Yes,To have a life style healthy,24
11/27/2023 16:10:19,32,Female,Married,Joint,6,HSC,Public Sector(Government sector),6-9 lakh,3,Family,"Refresh Mood, Quality Time (for some enjoyment), Moral Support (encouragement that you give to somebody who is nervous or worried), to relax",2.31,7.71,1.93,1.93,0.48,0.48,1.93,5.78,0.48,0.96,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Job / Work, Cooking, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap, Review Goals, Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Family Time","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Creative Work (Crafting, Photography, etc), Long Drive, Just Relaxing (Resting), Shopping, Chatting, Music, Go for a walk, Volunteering",3,4,2,3,3,4,4,4,4,3,5,3,2,2,4,4,4,4,Yes,I want to live a long life in a healthy way achieve a more physically and financially ,24
11/27/2023 16:15:32,33,Female,Married,Joint,7,Graduate,Private Sector,12-15 lakh,3,Alone,"Refresh Mood, Reduce Anxiety, Privacy (just your alone time), Self motivation, To relax and plan the future",0.68,4.96,3.97,1.98,0.5,0.99,2.98,5.95,0.99,0.99,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Spiritual Activity, Job / Work, Cooking, Grocery Shopping, Idle Time, Animal Care, Power Nap, Review Goals, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Family Time, Gardening","Social Media, Sleeping, Hangout with friends, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Just Relaxing (Resting), Shopping, Part time work, Music, Go for a walk, Pet Grooming",4,2,5,2,4,5,5,5,4,3,5,5,4,4,4,4,4,4,Yes,To stay healthy and adjust the changes according to age,24
11/27/2023 16:25:55,34,Male,Married,Nuclear,4,Post Graduate,Private Sector,6-9 lakh,2,Family,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation",2.08,8.96,1,0.5,1.49,1,1,5.98,1,1,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Job / Work, Cooking, Grocery Shopping, Personal Hygiene, Idle Time, Review Goals, Going for Walk (Friends, Family, etc), Creative Activities (Writing, Crafting, Photography, etc), Family Time, Networking (Attending Social or Professional Events), Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Creative Work (Crafting, Photography, etc), Shopping, Chatting, Music, Go for a walk",4,4,3,4,2,3,3,2,4,2,4,4,3,3,3,2,4,4,Yes,To improve lifestyle ,24
11/27/2023 16:30:22,35,Male,Married,Joint,6,Post Graduate,Private Sector,6-9 lakh,3,Friends,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment)",3.45,7.48,0,0.93,0.93,0.93,1.87,5.6,1.87,0.93,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Reading Books, Job / Work","Social Media, Sleeping, Learning new things, Hangout with friends, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Just Relaxing (Resting)",3,4,3,4,2,4,3,4,5,3,3,2,2,2,4,3,3,4,No,Lack motivation ,24
11/27/2023 16:33:33,22,Male,Single,Nuclear,4,Graduate,Student,0-3 lakh,1,Family,Quality Time (for some enjoyment),2.9,5.89,1.96,0.25,0.25,0.98,1.96,7.85,0.98,0.98,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Reading Books, Cooking, Going for Walk (Friends, Family, etc), Family Time, Technolgy (Gadgets, Programming, etc)","Sleeping, Games (Mobile or Computer games), Playing Outdoor games, Personality Development, Long Drive, Chatting, Part time work, Music, Writing, Go for a walk",5,3,3,3,3,4,3,4,2,3,4,2,5,4,2,3,3,4,Yes,In my daily routine I want proper management,24
11/27/2023 16:40:47,20,Female,Single,Nuclear,6,Graduate,Student,0-3 lakh,2,Alone,"Sleeping, eating etc.",3.69,5.54,0.92,0.46,0,1.85,1.38,6.46,0.92,2.77,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Studying, Cooking, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Power Nap, Family Time","Social Media, Sleeping, Just Relaxing (Resting), Music",2,3,3,3,2,4,2,3,3,3,3,3,3,3,3,3,4,2,No,Too lazy ,24
11/27/2023 17:05:33,15,Male,Single,Joint,3,Below SSC,Student,0-3 lakh,3,Family,"Refresh Mood, Reduce Anxiety, Privacy (just your alone time), Self motivation",3.08,5.98,1.49,0.5,1,0.5,1.99,6.97,0.5,1.99,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Reading Books, Job / Work, Cooking, Grocery Shopping, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Review Goals, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Family Time, Gardening","Social Media, Sleeping, Family Time, Learning new things, Reading Books, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Creative Work (Crafting, Photography, etc), Social Activities, Chatting, Music",1,2,3,3,5,4,3,3,3,4,3,2,3,3,3,2,3,5,No,I'm comfortable with the structure of my current routine.,24
11/27/2023 17:08:46,22,Male,Single,Nuclear,4,Graduate,Private Sector,3-6 lakh,2,Colleagues,"Refresh Mood, Moral Support (encouragement that you give to somebody who is nervous or worried)",3.73,7.05,2.64,0.88,0,0.88,1.76,5.29,0.88,0.88,"Use Mobile, Travel, Job / Work, Personal Hygiene, Going for Walk (Friends, Family, etc), Networking (Attending Social or Professional Events)","Social Media, Sleeping, Family Time",4,4,3,4,1,4,4,4,4,4,4,3,3,3,3,4,4,2,Yes,Insufficient time between balancing job And studies ,24
11/27/2023 17:09:02,16,Female,Single,Nuclear,2,Below SSC,Student,3-6 lakh,2,Friends,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Self motivation",3.62,7.13,0.51,0.51,1.02,2.04,1.02,7.13,0.51,0.51,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Spiritual Activity, Studying, Reading Books, Job / Work, Cooking, Grocery Shopping, Animal Care, Review Goals, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Creative Activities (Writing, Crafting, Photography, etc), Family Time, Gardening, Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Family Time, Learning new things, Reading Books, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc), Just Relaxing (Resting), Shopping, Chatting, Music, Writing, Go for a walk, Swimming, Volunteering",1,2,3,2,1,3,4,4,4,5,5,4,3,5,2,4,5,2,Yes,Develop my futures,24
11/27/2023 17:12:09,15,Male,Single,Joint,5,Below SSC,Student,3-6 lakh,5,Colleagues,"Reduce Anxiety, Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation",1.97,7.34,1.05,0.52,0.79,0.26,2.1,6.29,1.57,2.1,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Spiritual Activity, Studying, Reading Books, Cooking, Grocery Shopping, Personal Hygiene, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Power Nap, Review Goals, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Creative Activities (Writing, Crafting, Photography, etc), Family Time, Gardening, Networking (Attending Social or Professional Events), Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Reading Books, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc), Long Drive, Just Relaxing (Resting), Shopping, Social Activities, Chatting, Music, Writing, Go for a walk, Swimming, Volunteering, Pet Grooming",1,2,2,3,4,2,3,3,1,2,2,3,3,5,4,5,3,3,Yes,Change my study routine,24
11/27/2023 17:13:22,33,Female,Married,Joint,5,Graduate,Business,9-12 lakh,3,Colleagues,"Refresh Mood, Quality Time (for some enjoyment)",3.05,6.68,1.9,0.95,0.95,1.9,0.95,5.71,0.95,0.95,"Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Reading Books, Job / Work, Cooking, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap, Review Goals, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Creative Activities (Writing, Crafting, Photography, etc), Networking (Attending Social or Professional Events), Technolgy (Gadgets, Programming, etc)","Social Media, Family Time, Hangout with friends, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Long Drive, Chatting, Part time work, Writing, Go for a walk, Swimming, Volunteering",4,3,4,3,4,3,4,3,3,4,5,3,4,4,3,5,3,3,Yes,To overcome the mistakes done in past,24
11/27/2023 17:14:55,17,Male,Single,Joint,6,SSC,Student,3-6 lakh,6,Family,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation",2.95,5.07,2.03,0.51,0.76,1.01,3.04,7.1,0.51,1.01,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Reading Books, Cooking, Personal Hygiene, Idle Time, Animal Care, Power Nap, Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Reading Books, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc), Long Drive, Just Relaxing (Resting), Shopping, Social Activities, Chatting, Music, Go for a walk, Swimming, Volunteering",3,2,2,3,2,3,4,3,3,5,4,5,5,3,3,5,3,4,No,I fear changes might disrupt my current achievements.,24
11/27/2023 17:18:04,30,Male,Married,Joint,7,Post Graduate,Private Sector,9-12 lakh,7,Partner,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried)",1.7,11.89,0.99,0.5,0.25,0.25,1.98,5.95,0.5,0,"Use Mobile, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Cooking, Personal Hygiene, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Creative Activities (Writing, Crafting, Photography, etc), Family Time, Gardening, Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Reading Books, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Long Drive, Just Relaxing (Resting), Shopping, Social Activities, Chatting, Music, Writing, Go for a walk",4,1,4,4,3,4,4,5,4,3,2,3,3,4,4,4,2,2,No,I'm comfortable with the rhythm of my daily life.,24
11/27/2023 17:23:04,25,Male,Single,Nuclear,3,Post Graduate,Business,3-6 lakh,2,Family,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Moral Support (encouragement that you give to somebody who is nervous or worried)",2.79,6.33,0.9,0.9,0.9,1.35,1.8,5.42,1.8,1.8,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Reading Books, Job / Work, Personal Hygiene, Idle Time, Animal Care, Review Goals, Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Creative Activities (Writing, Crafting, Photography, etc), Gardening","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Reading Books, Playing Outdoor games, Personality Development, Creative Work (Crafting, Photography, etc), Just Relaxing (Resting), Social Activities, Part time work, Music, Go for a walk, Volunteering",3,3,3,4,4,3,3,5,3,2,2,3,4,4,3,3,4,4,No,"Stressful daily routine, don't have time ",24
11/27/2023 17:30:15,28,Male,Single,Nuclear,3,Graduate,Public Sector(Government sector),6-9 lakh,3,Colleagues,"Refresh Mood, Reduce Anxiety, Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried)",3.69,5.54,0.92,0.92,1.38,0.92,1.38,5.54,1.85,1.85,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Reading Books, Job / Work, Grocery Shopping, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap, Review Goals, Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Creative Activities (Writing, Crafting, Photography, etc), Gardening","Social Media, Sleeping, Family Time, Learning new things, Reading Books, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Creative Work (Crafting, Photography, etc), Long Drive, Shopping, Chatting, Music, Go for a walk, Swimming",3,3,4,3,4,4,4,3,3,3,4,3,3,3,4,4,4,3,No,"Have a stress , don't have time",24
